Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text
3100143,Kobe Sizzlers,India,Mangalore,"G-1, Parin Tower, Collectors Gate Circle, Balmatta Road, Balmatta, Mangalore",Balmatta,"Balmatta, Mangalore","Continental, American",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3100033,Liquid Lounge,India,Mangalore,"KMC Mercara Trunk Road, Near Hotel Woodside, Balmatta, Mangalore",Balmatta,"Balmatta, Mangalore","Finger Food, Continental, North Indian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good
3100153,Maharaja Restaurant,India,Mangalore,"1st Floor, Trade Centre, Near Jyothi Circle, Bunts Hostel Road, Balmatta, Mangalore",Balmatta,"Balmatta, Mangalore","South Indian, North Indian",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
3100142,Giri Manja's,India,Mangalore,"Near Kalikamba Temple, Gopalkrishna Temple Road, Bhavathi, Mangalore Bhavathi",Bhavathi,"Bhavathi, Mangalore",Seafood,500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good
3100030,Kabab Studio,India,Mangalore,"Goldfinch Hotel, Bunts Hostel Road, Near Jyoti Circle, Balmatta, Mangalore","Goldfinch Hotel, Balmatta","Goldfinch Hotel, Balmatta, Mangalore","North Indian, Mughlai",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good
18237384,Brio Cafe and Grill,India,Mangalore,"Sainik Bhavan, Next to St Aloysius College, Lighthouse Hill, Hampankatta, Mangalore",Hampankatta,"Hampankatta, Mangalore","Cafe, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
3100008,Gajalee Sea Food,India,Mangalore,"Circuit House Compound, Opposite Kadri Police Station, Kadri, Mangalore",Kadri,"Kadri, Mangalore","Seafood, North Indian",750,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good
3100148,Smoke N Oven,India,Mangalore,"Opposite Vijaya Bank, Bejai Main Road, Bejai, Mangalore",Kadri,"Kadri, Mangalore","Pizza, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
3100044,Village Restaurant,India,Mangalore,"Airport Road, Yeyyadi, Kadri, Mangalore",Kadri,"Kadri, Mangalore","Chinese, Continental, North Indian, Mughlai",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3100441,Barbeque Nation,India,Mangalore,"3rd Floor, MAK Mall, Kankanady, Mangalore",Kankanady,"Kankanady, Mangalore","North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good
3100302,Machali,India,Mangalore,"Behind Ocean Pearl, Sharada Vidhyalaya Road, Kodailbail, Mangalore",Kodailbail,"Kodailbail, Mangalore",Seafood,800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good
3100422,Punjab Da Pind,India,Mangalore,"3rd Floor, Excel Mischief Mall, KS Rao Road, Mangalore, KS Rao Nagar, Mangalore",KS Rao Nagar,"KS Rao Nagar, Mangalore","North Indian, Mughlai, Chinese, Mangalorean",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3100014,Sizzler's Ranch,India,Mangalore,"Nehru Avenue Road, Behind City Corporation, Lalbagh, Mangalore",Lalbagh,"Lalbagh, Mangalore",Continental,700,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good
3100448,Spindrift,India,Mangalore,"5th Floor, Bharath Mall, Lalbagh, Mangalore",Lalbagh,"Lalbagh, Mangalore","North Indian, Italian, Finger Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
3100017,Sagar Ratna,India,Mangalore,"Hotel Ocean Pearl, KS Rao Road, Near PVS Circle, Kodailbail, Mangalore","The Ocean Pearl, Kodailbail","The Ocean Pearl, Kodailbail, Mangalore","South Indian, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
18424018,The Shooters Cafe,India,Mohali,"SCO 654,Himalaya Marg Road, Sector 70, Mohali, Chandigarh",Sector 70,"Sector 70, Mohali","Continental, North Indian",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good
35217,Joey's Pizza,India,Mumbai,"6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai",Azad Nagar,"Azad Nagar, Mumbai",Pizza,800,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good
18447068,Cafe Hydro,India,Mumbai,"Esspee Tower, Rajendra Nagar, Dattapada Road, Borivali East, Mumbai",Borivali East,"Borivali East, Mumbai",Asian,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good
18458563,The American Joint,India,Mumbai,"The Ahcl Homes Tower, Chikuwadi New Link Road, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","Healthy Food, American, Burger, Salad",850,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average
18075122,The Fusion Kitchen,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent
18233317,145 Kala Ghoda,India,Mumbai,"145, Kala Ghoda, Fort, Mumbai",Fort,"Fort, Mumbai","Fast Food, Beverages, Desserts",1500,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good
18237753,Tea Villa Cafe,India,Mumbai,"31, Opposite Globus, Hill Road, Bandra West","Hill Road, Bandra West","Hill Road, Bandra West, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good
18388642,Grandmama's Cafe,India,Mumbai,"Hotel Royal Garden, Ground Floor, Juhu Tara Road, Juhu, Mumbai",Juhu,"Juhu, Mumbai","Continental, Italian",1100,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good
18463285,Mumbai Vibe,India,Mumbai,"Ganga Jamuna Block, 14th Road, Linking Road, Bandra West","Linking Road, Bandra West","Linking Road, Bandra West, Mumbai","Cafe, Continental, North Indian, Italian, Chinese, Bakery, Desserts, Finger Food",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good
16527711,The Rolling Pin,India,Mumbai,"12, Janta Industrial Estate, Senapat Bapat Road, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai","Bakery, Desserts, Cafe",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good
18313566,Farzi Cafe,India,Mumbai,"Kamala Mills, Near Radio Mirchi Office, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good
49003,SpiceKlub,India,Mumbai,"8A, Janta Industrial Estate, Opposite Phoenix Mills, Senapati Bapat Road, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",North Indian,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good
18441580,Tea Villa Cafe,India,Mumbai,"Shop 1& 2, Y-Building, Flower Valley, Opposite Viviana Mall,Eastern Express Highway, Majiwada, Thane West","Majiwada, Thane West","Majiwada, Thane West, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good
34757,Joey's Pizza,India,Mumbai,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai",Malad West,"Malad West, Mumbai",Pizza,800,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent
18408295,Stacks And Racks,India,Mumbai,"Shop 1, Ganga Nivas, Opposite Toyota Showroom, Link Road, Malad West, Mumbai",Malad West,"Malad West, Mumbai","American, Burger, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent
18216876,The English Department Bar & Diner,India,Mumbai,"Malad link Road, Near Inorbit Mall Junction, Malad West, Mumbai",Malad West,"Malad West, Mumbai","Italian, Continental, Mexican, Japanese, American, British",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good
17806994,Mirchi And Mime,India,Mumbai,"Transocean House, Lake Boulevard, Hiranandani Business Park, Powai, Mumbai",Powai,"Powai, Mumbai","North Indian, South Indian, Mughlai",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent
18435740,38 Degree East,India,Mumbai,"Panchkutir, Pawarwardi, Adhishankracharya Marg, Opposite Powai Lake, JVLR,Powai, Mumbai",Powai,"Powai, Mumbai","North Indian, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good
18318116,R' ADDA,India,Mumbai,"Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai","Ramee Guestline Hotel, Juhu","Ramee Guestline Hotel, Juhu, Mumbai","Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good
18270976,Tea Villa Cafe,India,Mumbai,"28, Aaram Nagar 1, Opposite Dariya Mahal, Versova, Andheri West","Versova, Andheri West","Versova, Andheri West, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good
49486,Tea Villa Cafe,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good
3600252,Hotel RRR Mysore,India,Mysore,"Gandhi Square, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Andhra,290,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
3600265,Jalpaan Dining Saga,India,Mysore,"366, 2nd & 3rd Floor, Near Ramaswamy Circle, Chamaraja Mohalla, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore","North Indian, Chinese, Italian",900,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3600375,The Old House,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good
3600015,Vinayaka Mylari,India,Mysore,"79, Nazarbad Main Road, Near Police Station, Doora, Mysore",Doora,"Doora, Mysore",South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good
3600012,Empire Restaurant,India,Mysore,"2820/1, 8th Cross, Kalidasa Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore","North Indian, Andhra, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
3600013,Green Leaf,India,Mysore,"Opposite Reebok Showroom, Kalidasa Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore","North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
3600071,Pakva Lounge,India,Mysore,"Livin Corner, Temple Road, Vani Vilas Mohalla, Gokulam, Mysore",Gokulam,"Gokulam, Mysore","Italian, North Indian, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
3600192,Spring - Radisson Blu Plaza,India,Mysore,"Radisson Blu Plaza, 1, MG Road, Ittige Gudu, Mysore",Ittige Gudu,"Ittige Gudu, Mysore","Continental, North Indian, South Indian",1700,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good
3600119,Big Chicken,India,Mysore,"2902/1, Temple Road, Opposite Post Office, Vani Vilas Mohalla, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore","North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
3600352,Barbeque Nation,India,Mysore,"Ground Floor, BM Habitat Mall, Gokulam Main Road, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good
3600009,Pizza Hut,India,Mysore,"Opposite Loyal World Super Market, Temple Road,  Vani Vilas Mohalla, Jayalakhsmipuram, Mysore",Jayalakhsmipuram,"Jayalakhsmipuram, Mysore","Pizza, Italian",700,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good
3600361,Tandooriwala,India,Mysore,"26, 1st Stage, KHB, Nrupathunga Road, Kuvempunagar, Mysore",Kuvempunagar,"Kuvempunagar, Mysore",North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
3600148,Jungle The Restaurant,India,Mysore,"Pai Hotels, Bangalore Nilgiri Road, Opposite Suburban Bus Stand, Mysore, Doora, Mysore","Pai Hotels, Doora","Pai Hotels, Doora, Mysore","North Indian, Continental, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3600436,The Barge Restaurant,India,Mysore,"Plot 440A, Hebbal Industrial Area, Near Infosys Campus, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","Continental, Chinese, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.3,Orange,Average
3600008,By The Way,India,Mysore,"Next to Bhartat Cancer Hospital, Opposite Infosys Circle Ring Road, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","North Indian, Chinese, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
3600354,Cafe Cornucopia,India,Mysore,"22nd Cross, 14th Main, 3rd Stage, Block C, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","Cafe, Continental, European, Beverages",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
3600285,Mezzaluna,India,Mysore,"First Floor, Kuvempu Trust Building, Near Chandrakala Hospital, New Kalidasa Road, Vijayanagar, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","Continental, South Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good
3600072,Nanking,India,Mysore,"High Tension Double Road, Near Vidyavardhaka College,  2nd Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","Chinese, Thai",550,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good
3600022,Oyster Bay,India,Mysore,"Kannada Parishath Road, 1st Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore","North Indian, Asian, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good
3600014,Purple Haze,India,Mysore,"129-131, High Tension Double Road, Mahadeswara Badavane, 2nd Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",Finger Food,1200,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
3301308,House of Caffeine,India,Nagpur,"J 12, Besides Face & Figure Gym, WHC Road, Laxmi Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average
3300780,Hide Out The Street Cafe,India,Nagpur,"4, Plot No 54, Raghukul  Building, Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",Cafe,250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good
3301236,Tapri The Chai Books Cafe,India,Nagpur,"75, Abhyankar Nagar, Near Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur","Continental, Fast Food, Tea",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good
3300369,Eat Street Express,India,Nagpur,"Shraddhanandpeth Square, Opposite A-Square Building, Abhyankar Road, Near, Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur","North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good
3301013,Zaikart,India,Nagpur,"Plot-17, Sneha Gayatri Nagar, IT Park, Gayatri Nagar, Near Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur","North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good
3300741,Cafe Zinea,India,Nagpur,"56, Temple Road, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur","Cafe, Chinese, Fast Food, Italian",400,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good
3300138,Checker's,India,Nagpur,"23 to 25, VCA Complex, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur","Fast Food, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good
3300949,The B.A.W.A,India,Nagpur,"Opposite VCA Stadium, Civil Lines, Nagpur",Civil Lines,"Civil Lines, Nagpur",Cafe,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good
3300065,FSB,India,Nagpur,"B/9, Orange City Towers, Opposite Tilak Patrakar Bhavan, Dhantoli, Nagpur",Dhantoli,"Dhantoli, Nagpur","Continental, North Indian, Thai, Chinese",1100,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good
3300416,NESCAFE Illusions,India,Nagpur,"Oppsite Dharampeth High School, North Ambazari Road, Near ICICI Bank, Lad Apartment., Dharampeth, Nagpur",Dharampeth,"Dharampeth, Nagpur",Cafe,350,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good
3301169,Nineties,India,Nagpur,"Opposite Traffice Park, Dharampeth, Nagpur",Dharampeth,"Dharampeth, Nagpur","Cafe, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good
3300061,Mocha,India,Nagpur,"202, Cement Road, Shankar Nagar, Dharampeth, Nagpur",Dharampeth,"Dharampeth, Nagpur","Cafe, Continental",750,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good
3300107,The Zuree Urban Kitchen,India,Nagpur,"8A, AD Complex, Mount Road, Mohan Nagar, Nagpur",Mohan Nagar,"Mohan Nagar, Nagpur","North Indian, Italian, Continental",1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good
3300058,The Breakfast Story,India,Nagpur,"Opposite Transmitting Station, Hingna Road, Jaitala, Pratap Nagar, Nagpur",Pratap Nagar,"Pratap Nagar, Nagpur",Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent
3300057,Ten Downing Street Restaurant & Bar,India,Nagpur,"5th Floor, Milestone Building, Wardha Road, Ramdaspeth, Nagpur",Ramdaspeth,"Ramdaspeth, Nagpur","Chinese, Continental, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good
3300041,Ashoka Restaurant,India,Nagpur,"60, Sadar Bazar Main Road, Sadar, Nagpur",Sadar,"Sadar, Nagpur","North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good
3300958,Barbeque Nation,India,Nagpur,"2nd Floor, Eternity Mall, Amravati Road, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent
3300707,KFC,India,Nagpur,"G1-G2, Ground Floor, Eternity Mall, Variety Square, Amravati Road, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur","American, Fast Food",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor
3300070,Moksh The Restro Lounge,India,Nagpur,"Panchshil Chowk, Sitabuldi, Nagpur",Sitabuldi,"Sitabuldi, Nagpur","Seafood, Chinese, Thai",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good
3301035,Mainland China,India,Nagpur,"Deepika Hospitalities Private Ltd, Plot 19, Wardha Road, Vivekanand Nagar, Nagpur",Vivekanand Nagar,"Vivekanand Nagar, Nagpur",Chinese,1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good
1600227,Divtya Budhlya Wada Restaurant,India,Nashik,"Next to Dura Gas Pump, Gangapur Rd, Ganpati Nagar, Anand Wali Goan, Nashik",Anand Wali Goan,"Anand Wali Goan, Nashik",Maharashtrian,400,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good
1600280,Spice Route,India,Nashik,"Gangapur Road, Navasha Ganpati, Sector C, Near Union Bank, Anand Wali Goan, Nashik",Anand Wali Goan,"Anand Wali Goan, Nashik","North Indian, Maharashtrian",1000,Indian Rupees(Rs.),No,No,No,No,4,3.6,Yellow,Good
1600169,Veg Aroma,India,Nashik,"Opposite Durga Gas Pump, Gangapur Road, Anand Wali, Nashik, Anand Wali Goan, Nashik",Anand Wali Goan,"Anand Wali Goan, Nashik",North Indian,600,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good
1600109,Eastern Spice,India,Nashik,"Bon Vivant, Opposite Dongre Ground, College Road, Nashik","Bon Vivant, College Road","Bon Vivant, College Road, Nashik",North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good
1600108,The Bake Studio,India,Nashik,"Bon Vivant, Opposite Dongre Ground, College Road, Nashik","Bon Vivant, College Road","Bon Vivant, College Road, Nashik","Cafe, Desserts",400,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good
1600258,Barbeque Nation,India,Nashik,"2nd Floor, City Centre Mall, Sambaji Chowk, Lawate Nagar, Banyan Square, Untwadi, Off Parijat Nagar, Parijat Nagar, Nashik","City Center, Parijat Nagar","City Center, Parijat Nagar, Nashik","North Indian, European, Mediterranean, Asian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good
1600252,Chai Tapri,India,Nashik,"Shop 2, Chandan Apartments, Model Colony, College Road, Nashik",College Road,"College Road, Nashik",Cafe,150,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average
1600007,Curry Leaves,India,Nashik,"Jehan Circle, Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik","North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
1600053,Enter The Dragon,India,Nashik,"4th Floor, Archit Arcade, Above Peter England, Near Big Bazar, College Road, Nashik",College Road,"College Road, Nashik",Chinese,700,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
1600326,The Cafe Katta,India,Nashik,"Muktangan Apartment, Model Colony, College Road, Nashik",College Road,"College Road, Nashik",Cafe,600,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average
1600307,White X Sky Lounge,India,Nashik,"4th Floor, B Wing, Bosco Center, Prasad Circle, Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik",North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
1600219,,India,Nashik,"Shop 10, Ramrajya Building 7, Samarth Nagar, Next to Bhonsala Military school, College Road, Nashik",College Road,"College Road, Nashik",Fast Food,400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
1600067,Al Arabian Express,India,Nashik,"Near Big Bazar, College Road, Nashik",College Road,"College Road, Nashik",Mughlai,500,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good
1600039,RiverDine Restaurant & Bar,India,Nashik,"Opposite Asaram Bapu Ashram Bridge, Near Nandawan Lawns, Savarkar Nagar Extension, Off Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik","North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good
1600029,Barbeque Ville,India,Nashik,"Karambelkar Tower, Mumbai Agra Road, Cidco, Near Dutta Tyres, Parijat Nagar, Nashik",Parijat Nagar,"Parijat Nagar, Nashik",North Indian,1100,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good
1600292,Little Italy,India,Nashik,"36/2, Govardhan Village, Off Gangapur-Savargaon Road, Satpur, Nashik",Satpur,"Satpur, Nashik",Italian,800,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average
1600298,Soma at Sula,India,Nashik,"Survey 36/2, Govardhan, Off Gangapur-Ganghavare Road, Satpur, Nashik",Satpur,"Satpur, Nashik",North Indian,1000,Indian Rupees(Rs.),No,No,No,No,4,3.3,Orange,Average
1600095,Hotel Radhakrishna,India,Nashik,"P-35, MIDC, Satpur, Nashik Behind ITI, Trimbak Road,",Satpur,"Satpur, Nashik","Malwani, North Indian, Chinese, Seafood",400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good
1600205,Sadhana Restaurant,India,Nashik,"Hardev Bagh, Near Someshwar, Motiwala College Road, Gangapur Road, Near Satpur, Nashik",Satpur,"Satpur, Nashik",Maharashtrian,100,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good
1600212,House Of Flavours,India,Nashik,"SSK Solitaire, Ahilyabai Holkar Marg, Tidke Colony, Near Mumbai Naka, Satpur, Nashik","SSK Solitaire, Satpur","SSK Solitaire, Satpur, Nashik","North Indian, Chinese, Continental",900,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average
18287358,Food Cloud,India,New Delhi,"Aaya Nagar, New Delhi",Aaya Nagar,"Aaya Nagar, New Delhi",Cuisine Varies,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated
18216944,Burger.in,India,New Delhi,"84, Near Honda Showroom, Adchini, New Delhi",Adchini,"Adchini, New Delhi",Fast Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average
313333,Days of the Raj,India,New Delhi,"81/3, 1st Floor, Qutub Residency, Adchini, New Delhi",Adchini,"Adchini, New Delhi","North Indian, Seafood, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average
18384127,Dilli Ka Dhaba,India,New Delhi,"66 A, Ground Floor, Sri Aurobindo Marg, Adchini, New Delhi",Adchini,"Adchini, New Delhi","South Indian, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average
582,Govardhan,India,New Delhi,"84, Adjacent Hero Motor Bike Showroom, Main Mehrauli Road, Adchini, New Delhi",Adchini,"Adchini, New Delhi","South Indian, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average
18414465,Mezbaan Grills,India,New Delhi,"A- 96, Shri Aurbindo Marg, Adchini, New Delhi",Adchini,"Adchini, New Delhi",Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average
304243,Say Cheese,India,New Delhi,"88/3, Adchini, New Delhi",Adchini,"Adchini, New Delhi",Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average
3554,Southy,India,New Delhi,"88/4, Adchini, New Delhi",Adchini,"Adchini, New Delhi",South Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average
18369872,Monosoz,India,New Delhi,"Sri Aurobindo Marg, Adchini, New Delhi",Adchini,"Adchini, New Delhi",Pizza,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good
948,Waves,India,New Delhi,"A-4, Sarvodaya Enclave, Adchini, New Delhi",Adchini,"Adchini, New Delhi","North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good
